6,209,4
9,210,10
11,210,10
8,213,7
8,213,9
10,213,9
7,214,8
9,214,8
1,215,0
11,215,12
13,215,12
12,218,13
4,222,6
9,226,10
11,226,10
8,227,7
8,228,9
7,229,8
9,229,8
1,231,0
12,231,11
13,231,12
12,233,13
0,235,1
4,236,6
6,238,4
9,240,10
11,240,10
8,242,7
7,244,8
9,244,8
8,244,9
10,244,9
1,245,0
10,245,11
12,245,11
11,245,12
13,245,12
0,249,1
4,251,6
6,253,4
9,255,10
8,257,7
10,258,9
7,259,8
9,259,8
1,260,0
10,260,11
12,260,11
11,260,12
13,260,12
12,263,13
4,266,6
6,268,4
9,271,10
11,271,10
8,272,7
1,275,0
7,275,8
9,275,8
10,275,11
12,275,11
13,275,12
12,278,13
0,280,1
6,284,4
9,285,10
11,285,10
8,288,7
8,288,9
10,288,9
7,289,8
9,289,8
1,290,0
10,290,11
13,290,12
12,293,13
0,294,1
4,297,6
9,300,10
11,300,10
8,302,7
8,303,9
10,303,9
7,304,8
9,304,8
1,306,0
10,306,11
12,306,11
11,306,12
13,306,12
12,308,13
0,309,1
4,311,6
6,313,4
9,315,10
8,317,7
7,319,8
8,319,9
10,319,9
1,320,0
10,320,11
12,320,11
13,320,12
0,324,1
12,324,13
4,326,6
6,328,4
9,330,10
11,330,10
8,333,7
8,333,9
7,334,8
9,334,8
1,335,0
10,335,11
12,335,11
11,335,12
12,338,13
0,339,1
6,343,4
9,346,10
11,346,10
8,347,7
10,348,9
1,350,0
7,350,8
9,350,8
10,350,11
12,350,11
11,350,12
12,353,13
0,355,1
4,356,6
6,359,4
9,360,10
11,360,10
7,364,8
8,364,9
10,364,9
1,365,0
10,365,11
12,365,11
11,365,12
0,369,1
4,371,6
6,373,4
11,375,10
8,377,7
8,378,9
7,379,8
1,381,0
12,381,11
13,381,12
6,388,4
9,390,10
11,390,10
8,392,7
8,393,9
1,395,0
7,395,8
9,395,8
12,395,11
11,395,12
13,395,12
0,399,1
12,399,13
6,404,4
9,405,10
8,408,7
1,410,0
10,410,11
12,410,11
11,410,12
13,410,12
0,414,1
4,417,6
6,418,4
11,421,10
7,424,8
1,426,0
10,426,11
12,426,11
11,426,12
13,426,12
0,430,1
4,431,6
6,433,4
9,435,10
11,435,10
8,437,7
7,439,8
9,439,8
10,439,9
1,440,0
10,440,11
12,440,11
13,440,12
12,443,13
0,444,1
4,446,6
6,448,4
9,450,10
11,450,10
8,453,9
10,453,9
7,454,8
9,454,8
1,455,0
10,455,11
12,455,11
11,455,12
13,455,12
12,458,13
0,459,1
6,463,4
9,466,10
11,466,10
8,467,7
8,468,9
10,468,9
1,470,0
7,470,8
10,470,11
11,470,12
13,470,12
0,474,1
12,474,13
4,476,6
9,480,10
11,480,10
8,483,7
8,483,9
10,483,9
7,484,8
1,485,0
12,485,11
11,485,12
0,489,1
4,492,6
6,493,4
9,495,10
11,495,10
8,497,7
8,498,9
7,499,8
9,499,8
1,501,0
10,501,11
11,501,12
12,503,13
4,506,6
6,508,4
9,510,10
11,510,10
8,512,7
7,514,8
9,514,8
8,514,9
10,514,9
1,515,0
10,515,11
12,515,11
11,515,12
13,515,12
12,519,13
4,521,6
6,523,4
9,525,10
11,525,10
8,528,9
10,528,9
7,529,8
9,529,8
1,530,0
10,530,11
11,530,12
13,530,12
12,533,13
0,534,1
4,536,6
6,538,4
9,541,10
11,541,10
8,542,7
8,543,9
10,543,9
1,545,0
7,545,8
9,545,8
10,545,11
12,545,11
13,545,12
4,551,6
6,554,4
9,555,10
11,555,10
8,557,7
7,559,8
9,559,8
8,559,9
10,559,9
10,560,11
12,560,11
11,560,12
13,560,12
12,563,13
4,567,6
6,568,4
11,570,10
8,572,7
8,573,9
10,573,9
7,574,8
1,576,0
10,576,11
12,576,11
11,576,12
13,576,12
6,583,4
9,585,10
8,587,7
8,588,9
1,590,0
7,590,8
9,590,8
10,590,11
12,590,11
11,590,12
13,590,12
4,596,6
6,598,4
9,600,10
11,600,10
8,603,7
8,603,9
10,603,9
7,604,8
9,604,8
1,605,0
10,605,11
12,605,11
12,608,13
0,609,1
4,612,6
6,613,4
9,616,10
11,616,10
8,617,7
10,618,9
7,619,8
9,619,8
1,621,0
10,621,11
12,621,11
11,621,12
13,621,12
12,623,13
0,625,1
4,626,6
6,629,4
9,630,10
11,630,10
8,632,7
7,634,8
9,634,8
10,634,9
1,635,0
10,635,11
11,635,12
12,638,13
0,639,1
4,641,6
9,645,10
11,645,10
8,647,7
8,648,9
10,648,9
7,649,8
1,650,0
10,650,11
12,650,11
11,650,12
12,653,13
4,656,6
9,660,10
8,663,9
10,663,9
1,665,0
7,665,8
9,665,8
10,665,11
12,665,11
11,665,12
13,665,12
0,669,1
4,671,6
6,674,4
11,675,10
8,678,9
10,678,9
9,679,8
10,680,11
12,680,11
11,680,12
13,680,12
12,683,13
4,687,6
6,688,4
9,691,10
11,691,10
8,692,7
8,693,9
10,693,9
7,694,8
9,694,8
10,696,11
12,696,11
11,696,12
12,698,13
0,700,1
4,701,6
6,703,4
9,705,10
11,705,10
8,707,7
9,709,8
8,709,9
10,709,9
1,710,0
10,710,11
12,710,11
11,710,12
12,714,13
4,716,6
6,718,4
9,720,10
11,720,10
8,722,7
8,723,9
10,723,9
9,724,8
12,725,11
11,725,12
13,725,12
12,728,13
0,729,1
6,733,4
9,736,10
11,736,10
8,737,7
8,738,9
1,740,0
7,740,8
9,740,8
12,740,11
11,740,12
13,740,12
12,743,13
0,745,1
4,746,6
6,749,4
9,750,10
11,750,10
8,753,7
10,753,9
7,754,8
1,755,0
10,755,11
12,755,11
11,755,12
13,755,12
12,758,13
0,759,1
4,762,6
9,765,10
11,765,10
8,767,7
8,768,9
10,768,9
7,769,8
9,769,8
11,771,12
13,771,12
12,773,13
0,774,1
4,776,6
6,778,4
9,780,10
11,780,10
8,782,7
7,784,8
9,784,8
8,784,9
10,784,9
1,785,0
10,785,11
11,785,12
13,785,12
0,789,1
12,789,13
4,791,6
6,793,4
9,795,10
11,795,10
8,798,7
8,798,9
10,798,9
7,799,8
9,799,8
1,800,0
10,800,11
12,800,11
11,800,12
13,800,12
12,803,13
0,804,1
4,807,6
9,811,10
11,811,10
8,812,7
8,813,9
10,813,9
7,815,8
9,815,8
10,815,11
11,815,12
13,815,12
0,820,1
4,821,6
6,824,4
9,825,10
11,825,10
8,827,7
7,829,8
9,829,8
8,829,9
10,829,9
1,830,0
10,830,11
12,830,11
11,830,12
12,833,13
0,834,1
4,836,6
6,838,4
11,840,10
9,844,8
1,846,0
10,846,11
12,846,11
11,846,12
13,846,12
12,848,13
0,849,1
4,851,6
9,855,10
11,855,10
8,858,9
10,858,9
1,860,0
7,860,8
10,860,11
12,860,11
11,860,12
0,864,1
12,864,13
4,866,6
9,870,10
11,870,10
8,873,7
8,873,9
10,873,9
7,874,8
9,874,8
1,875,0
10,875,11
12,875,11
11,875,12
13,875,12
4,882,6
6,883,4
9,886,10
8,887,7
8,888,9
10,888,9
7,889,8
9,889,8
1,891,0
12,891,11
13,891,12
12,893,13
0,895,1
4,896,6
6,898,4
11,900,10
8,902,7
7,904,8
9,904,8
8,904,9
10,904,9
1,905,0
10,905,11
12,905,11
11,905,12
13,905,12
12,908,13
0,909,1
4,911,6
9,915,10
8,917,7
8,918,9
10,918,9
9,919,8
1,920,0
10,920,11
12,920,11
11,920,12
13,920,12
12,923,13
0,924,1
4,926,6
6,928,4
9,931,10
8,932,7
8,933,9
1,935,0
7,935,8
9,935,8
12,935,11
11,935,12
13,935,12
12,939,13
4,941,6
6,944,4
9,945,10
11,945,10
8,948,7
10,948,9
1,950,0
10,950,11
12,950,11
11,950,12
13,950,12
12,953,13
0,954,1
9,960,10
8,962,7
8,963,9
10,963,9
7,964,8
9,964,8
10,966,11
12,966,11
11,966,12
13,966,12
12,968,13
0,970,1
4,971,6
6,973,4
9,975,10
11,975,10
8,977,7
7,979,8
9,979,8
8,979,9
10,979,9
1,980,0
10,980,11
12,980,11
11,980,12
13,980,12
0,984,1
12,984,13
6,988,4
9,990,10
11,990,10
8,993,7
10,993,9
7,994,8
9,994,8
1,995,0
10,995,11
12,995,11
11,995,12
13,995,12
12,998,13
0,999,1
4,1001,6
6,1003,4
11,1006,10
8,1007,7
8,1008,9
10,1008,9
1,1010,0
7,1010,8
9,1010,8
12,1010,11
11,1010,12
13,1010,12
0,1015,1
4,1016,6
6,1019,4
9,1020,10
11,1020,10
7,1024,8
9,1024,8
10,1024,9
10,1025,11
12,1025,11
11,1025,12
13,1025,12
0,1029,1
4,1032,6
6,1033,4
9,1035,10
8,1037,7
8,1038,9
10,1038,9
7,1039,8
9,1039,8
1,1041,0
10,1041,11
11,1041,12
13,1041,12
12,1043,13
0,1044,1
4,1046,6
6,1048,4
9,1050,10
11,1050,10
8,1052,7
10,1053,9
9,1055,8
10,1055,11
13,1055,12
12,1059,13
6,1063,4
9,1065,10
11,1065,10
8,1068,7
8,1068,9
9,1069,8
1,1070,0
10,1070,11
12,1070,11
11,1070,12
13,1070,12
12,1073,13
0,1074,1
4,1077,6
6,1078,4
9,1081,10
11,1081,10
8,1082,7
8,1083,9
10,1083,9
7,1084,8
9,1084,8
1,1086,0
10,1086,11
12,1086,11
11,1086,12
13,1086,12
12,1088,13
6,1094,4
9,1095,10
11,1095,10
7,1099,8
9,1099,8
8,1099,9
10,1099,9
10,1100,11
12,1100,11
13,1100,12
12,1103,13
0,1104,1
9,1110,10
11,1110,10
8,1112,7
8,1113,9
10,1113,9
7,1114,8
9,1114,8
1,1115,0
10,1115,11
12,1115,11
11,1115,12
13,1115,12
12,1118,13
0,1119,1
4,1121,6
6,1123,4
9,1125,10
11,1125,10
8,1127,7
8,1128,9
10,1128,9
1,1130,0
7,1130,8
9,1130,8
10,1130,11
12,1130,11
11,1130,12
13,1130,12
0,1134,1
4,1136,6
6,1139,4
11,1140,10
8,1143,7
10,1143,9
7,1144,8
1,1145,0
10,1145,11
12,1145,11
13,1145,12
12,1148,13
0,1149,1
4,1152,6
6,1153,4
9,1156,10
11,1156,10
8,1157,7
8,1158,9
10,1158,9
7,1159,8
9,1159,8
1,1161,0
10,1161,11
12,1161,11
11,1161,12
13,1161,12
12,1163,13
0,1165,1
4,1166,6
6,1168,4
9,1170,10
11,1170,10
8,1172,7
7,1174,8
8,1174,9
10,1174,9
1,1175,0
12,1175,11
11,1175,12
13,1175,12
0,1179,1
12,1179,13
4,1181,6
6,1183,4
9,1185,10
11,1185,10
8,1188,9
10,1188,9
7,1189,8
9,1189,8
10,1190,11
12,1190,11
12,1193,13
0,1194,1
4,1196,6
6,1198,4
11,1201,10
8,1202,7
1,1205,0
7,1205,8
9,1205,8
12,1205,11
11,1205,12
13,1205,12
12,1208,13
0,1210,1
4,1211,6
6,1214,4
9,1215,10
11,1215,10
8,1218,7
8,1218,9
9,1219,8
10,1220,11
12,1220,11
11,1220,12
13,1220,12
12,1223,13
0,1224,1
4,1227,6
6,1228,4
9,1230,10
8,1232,7
8,1233,9
10,1233,9
7,1234,8
9,1234,8
1,1236,0
12,1236,11
11,1236,12
13,1236,12
12,1238,13
4,1241,6
6,1243,4
9,1245,10
8,1247,7
7,1249,8
8,1249,9
10,1249,9
1,1250,0
10,1250,11
11,1250,12
13,1250,12
0,1254,1
12,1254,13
4,1256,6
6,1258,4
9,1260,10
11,1260,10
8,1263,7
10,1263,9
9,1264,8
12,1265,11
11,1265,12
13,1265,12
12,1268,13
0,1269,1
4,1272,6
6,1273,4
9,1276,10
11,1276,10
8,1277,7
8,1278,9
1,1280,0
9,1280,8
10,1280,11
12,1280,11
11,1280,12
13,1280,12
12,1283,13
4,1286,6
6,1289,4
9,1290,10
11,1290,10
8,1292,7
7,1294,8
9,1294,8
10,1294,9
1,1295,0
12,1295,11
11,1295,12
13,1295,12
12,1298,13
0,1299,1
4,1301,6
6,1303,4
7,1309,8
9,1309,8
1,1311,0
10,1311,11
12,1311,11
11,1311,12
13,1311,12
12,1313,13
0,1314,1
4,1316,6
6,1318,4
9,1320,10
8,1323,9
1,1325,0
7,1325,8
9,1325,8
10,1325,11
13,1325,12
0,1329,1
12,1329,13
4,1331,6
6,1334,4
11,1335,10
8,1338,7
8,1338,9
10,1338,9
7,1339,8
9,1339,8
1,1340,0
10,1340,11
12,1340,11
11,1340,12
12,1343,13
0,1344,1
4,1347,6
6,1348,4
8,1352,7
8,1353,9
10,1353,9
7,1354,8
1,1356,0
12,1356,11
11,1356,12
13,1356,12
12,1358,13
0,1360,1
4,1361,6
6,1363,4
9,1365,10
8,1367,7
7,1369,8
9,1369,8
8,1369,9
10,1369,9
10,1370,11
12,1370,11
11,1370,12
13,1370,12
12,1373,13
4,1376,6
6,1378,4
9,1380,10
11,1380,10
8,1382,7
8,1383,9
7,1384,8
10,1385,11
12,1385,11
11,1385,12
13,1385,12
12,1388,13
0,1389,1
4,1391,6
11,1396,10
8,1397,7
8,1398,9
10,1398,9
1,1400,0
7,1400,8
9,1400,8
10,1400,11
12,1400,11
11,1400,12
13,1400,12
12,1404,13
4,1406,6
6,1409,4
9,1410,10
11,1410,10
8,1413,7
8,1413,9
10,1413,9
7,1414,8
9,1414,8
1,1415,0
10,1415,11
12,1415,11
13,1415,12
12,1418,13
0,1419,1
4,1422,6
6,1423,4
9,1425,10
8,1427,7
8,1428,9
10,1428,9
7,1429,8
9,1429,8
12,1431,11
11,1431,12
12,1433,13
0,1435,1
4,1436,6
6,1438,4
9,1440,10
11,1440,10
7,1444,8
8,1444,9
10,1444,9
1,1445,0
10,1445,11
12,1445,11
11,1445,12
0,1449,1
4,1451,6
6,1453,4
9,1455,10
8,1458,7
10,1458,9
7,1459,8
9,1459,8
1,1460,0
10,1460,11
12,1460,11
11,1460,12
13,1460,12
12,1463,13
0,1464,1
4,1466,6
6,1468,4
11,1471,10
8,1473,9
10,1473,9
1,1475,0
7,1475,8
9,1475,8
10,1475,11
12,1475,11
11,1475,12
13,1475,12
12,1478,13
0,1480,1
4,1481,6
6,1484,4
11,1485,10
8,1487,7
7,1489,8
8,1489,9
1,1490,0
10,1490,11
12,1490,11
11,1490,12
13,1490,12
12,1493,13
0,1494,1
4,1497,6
6,1498,4
9,1500,10
11,1500,10
8,1502,7
10,1503,9
9,1504,8
1,1506,0
10,1506,11
12,1506,11
11,1506,12
13,1506,12
12,1508,13
0,1509,1
4,1511,6
9,1515,10
11,1515,10
8,1518,9
10,1518,9
1,1520,0
7,1520,8
9,1520,8
12,1520,11
11,1520,12
13,1520,12
0,1524,1
4,1526,6
6,1528,4
8,1533,9
10,1533,9
7,1534,8
10,1535,11
12,1535,11
11,1535,12
13,1535,12
0,1539,1
4,1542,6
9,1546,10
11,1546,10
8,1547,7
8,1548,9
9,1549,8
10,1551,11
11,1551,12
0,1555,1
4,1556,6
6,1559,4
9,1560,10
11,1560,10
8,1562,7
7,1564,8
9,1564,8
8,1564,9
1,1565,0
12,1565,11
11,1565,12
13,1565,12
12,1568,13
0,1569,1
6,1573,4
9,1575,10
11,1575,10
8,1577,7
8,1578,9
10,1578,9
7,1579,8
9,1579,8
1,1580,0
12,1580,11
11,1580,12
13,1580,12
12,1583,13
0,1584,1
4,1586,6
6,1588,4
9,1590,10
11,1590,10
8,1592,7
8,1593,9
10,1593,9
1,1595,0
7,1595,8
9,1595,8
10,1595,11
12,1595,11
11,1595,12
0,1599,1
12,1599,13
6,1604,4
9,1605,10
8,1608,7
8,1608,9
7,1609,8
9,1609,8
1,1610,0
10,1610,11
12,1610,11
12,1613,13
0,1614,1
4,1617,6
6,1618,4
9,1621,10
8,1622,7
10,1623,9
7,1624,8
9,1624,8
10,1626,11
12,1626,11
11,1626,12
12,1628,13
0,1630,1
4,1631,6
6,1633,4
9,1635,10
8,1637,7
9,1639,8
8,1639,9
1,1640,0
10,1640,11
12,1640,11
11,1640,12
13,1640,12
0,1644,1
12,1644,13
4,1646,6
6,1648,4
9,1650,10
11,1650,10
8,1652,7
8,1653,9
10,1653,9
7,1654,8
9,1654,8
10,1655,11
12,1655,11
11,1655,12
13,1655,12
0,1659,1
11,1666,10
8,1667,7
10,1668,9
1,1670,0
7,1670,8
10,1670,11
12,1670,11
11,1670,12
13,1670,12
12,1673,13
0,1675,1
4,1676,6
6,1679,4
8,1683,9
10,1683,9
7,1684,8
9,1684,8
1,1685,0
10,1685,11
12,1685,11
11,1685,12
13,1685,12
12,1688,13
4,1692,6
6,1693,4
11,1695,10
8,1697,7
8,1698,9
7,1699,8
9,1699,8
1,1701,0
10,1701,11
12,1701,11
11,1701,12
13,1701,12
12,1703,13
4,1706,6
9,1710,10
11,1710,10
7,1714,8
9,1714,8
8,1714,9
10,1714,9
10,1715,11
12,1715,11
11,1715,12
13,1715,12
0,1719,1
12,1719,13
4,1721,6
6,1723,4
9,1725,10
11,1725,10
8,1728,7
8,1728,9
10,1728,9
7,1729,8
9,1729,8
1,1730,0
10,1730,11
11,1730,12
13,1730,12
12,1733,13
0,1734,1
6,1738,4
9,1741,10
11,1741,10
8,1742,7
10,1743,9
1,1745,0
7,1745,8
12,1745,11
11,1745,12
13,1745,12
0,1750,1
6,1754,4
9,1755,10
8,1757,7
9,1759,8
8,1759,9
10,1759,9
10,1760,11
12,1760,11
11,1760,12
13,1760,12
12,1763,13
0,1764,1
4,1766,6
6,1768,4
9,1770,10
11,1770,10
8,1772,7
8,1773,9
10,1773,9
7,1774,8
9,1774,8
10,1776,11
12,1776,11
11,1776,12
12,1778,13
0,1779,1
4,1781,6
6,1783,4
9,1785,10
11,1785,10
8,1787,7
8,1788,9
10,1788,9
1,1790,0
7,1790,8
9,1790,8
10,1790,11
12,1790,11
11,1790,12
13,1790,12
0,1794,1
12,1794,13
4,1796,6
6,1799,4
8,1803,9
9,1804,8
1,1805,0
12,1805,11
11,1805,12
13,1805,12
12,1808,13
0,1809,1
4,1812,6
6,1813,4
9,1816,10
11,1816,10
8,1817,7
8,1818,9
10,1818,9
7,1819,8
9,1819,8
1,1821,0
10,1821,11
12,1821,11
11,1821,12
13,1821,12
0,1825,1
4,1826,6
6,1828,4
9,1830,10
11,1830,10
8,1832,7
7,1834,8
9,1834,8
8,1834,9
10,1834,9
1,1835,0
12,1835,11
11,1835,12
12,1838,13
0,1839,1
4,1841,6
6,1843,4
9,1845,10
11,1845,10
8,1847,7
10,1848,9
7,1849,8
9,1849,8
1,1850,0
11,1850,12
13,1850,12
12,1853,13
0,1854,1
4,1856,6
9,1861,10
11,1861,10
8,1863,9
1,1865,0
7,1865,8
9,1865,8
10,1865,11
12,1865,11
13,1865,12
0,1869,1
12,1869,13
4,1871,6
6,1874,4
9,1875,10
8,1878,7
8,1878,9
10,1878,9
7,1879,8
9,1879,8
1,1880,0
10,1880,11
12,1880,11
13,1880,12
12,1883,13
0,1884,1
4,1887,6
6,1888,4
8,1892,7
10,1893,9
7,1894,8
9,1894,8
1,1896,0
10,1896,11
11,1896,12
13,1896,12
0,1900,1
4,1901,6
6,1903,4
9,1905,10
11,1905,10
8,1907,7
9,1909,8
8,1909,9
10,1909,9
10,1910,11
11,1910,12
13,1910,12
0,1914,1
12,1914,13
4,1916,6
9,1920,10
8,1923,7
8,1923,9
10,1923,9
7,1924,8
1,1925,0
10,1925,11
11,1925,12
13,1925,12
12,1928,13
0,1929,1
4,1931,6
9,1936,10
8,1937,7
10,1938,9
1,1940,0
7,1940,8
9,1940,8
10,1940,11
12,1940,11
11,1940,12
13,1940,12
12,1943,13
0,1945,1
4,1946,6
9,1950,10
11,1950,10
8,1952,7
9,1954,8
10,1954,9
1,1955,0
12,1955,11
11,1955,12
13,1955,12
12,1958,13
4,1962,6
6,1963,4
9,1965,10
11,1965,10
8,1967,7
8,1968,9
10,1968,9
9,1969,8
10,1971,11
12,1971,11
11,1971,12
13,1971,12
6,1978,4
8,1982,7
8,1983,9
10,1983,9
1,1985,0
7,1985,8
9,1985,8
10,1985,11
12,1985,11
11,1985,12
13,1985,12
12,1989,13
4,1991,6
6,1993,4
11,1995,10
8,1998,7
9,1999,8
1,2000,0
10,2000,11
11,2000,12
13,2000,12
12,2003,13
0,2004,1
4,2007,6
11,2011,10
8,2012,7
8,2013,9
7,2014,8
9,2014,8
1,2016,0
12,2016,11
13,2016,12
12,2018,13
0,2020,1
4,2021,6
6,2024,4
9,2025,10
11,2025,10
8,2027,7
7,2029,8
9,2029,8
8,2029,9
10,2029,9
1,2030,0
10,2030,11
12,2030,11
13,2030,12
12,2033,13
0,2034,1
4,2036,6
6,2038,4
9,2040,10
11,2040,10
8,2042,7
8,2043,9
7,2044,8
9,2044,8
1,2045,0
10,2045,11
12,2045,11
11,2045,12
13,2045,12
12,2048,13
0,2049,1
4,2051,6
6,2053,4
9,2055,10
11,2055,10
8,2057,7
10,2058,9
1,2060,0
7,2060,8
9,2060,8
10,2060,11
13,2060,12
0,2064,1
4,2066,6
6,2069,4
9,2070,10
11,2070,10
8,2073,7
8,2073,9
10,2073,9
7,2074,8
10,2075,11
12,2075,11
11,2075,12
12,2078,13
0,2079,1
6,2083,4
9,2086,10
11,2086,10
8,2087,7
8,2088,9
10,2088,9
7,2089,8
1,2091,0
12,2091,11
11,2091,12
13,2091,12
12,2093,13
0,2095,1
4,2096,6
9,2100,10
11,2100,10
9,2104,8
8,2104,9
1,2105,0
12,2105,11
11,2105,12
13,2105,12
0,2109,1
12,2109,13
4,2111,6
6,2113,4
9,2115,10
11,2115,10
8,2117,7
8,2118,9
10,2118,9
7,2119,8
9,2119,8
1,2120,0
10,2120,11
12,2120,11
11,2120,12
13,2120,12
12,2123,13
0,2124,1
4,2126,6
6,2128,4
11,2131,10
8,2133,9
10,2133,9
1,2135,0
7,2135,8
10,2135,11
12,2135,11
11,2135,12
12,2138,13
0,2140,1
4,2141,6
6,2144,4
9,2145,10
11,2145,10
8,2148,7
8,2148,9
10,2148,9
9,2149,8
1,2150,0
10,2150,11
12,2150,11
13,2150,12
12,2153,13
4,2157,6
6,2158,4
9,2160,10
11,2160,10
8,2162,7
7,2164,8
9,2164,8
1,2166,0
10,2166,11
12,2166,11
13,2166,12
12,2168,13
0,2169,1
4,2171,6
6,2173,4
8,2177,7
7,2179,8
9,2179,8
8,2179,9
10,2179,9
1,2180,0
10,2180,11
12,2180,11
11,2180,12
13,2180,12
0,2184,1
12,2184,13
4,2186,6
9,2190,10
11,2190,10
10,2193,9
7,2194,8
9,2194,8
1,2195,0
10,2195,11
12,2195,11
11,2195,12
13,2195,12
12,2198,13
6,2203,4
11,2206,10
8,2207,7
10,2208,9
7,2210,8
9,2210,8
10,2210,11
12,2210,11
11,2210,12
13,2210,12
12,2213,13
0,2215,1
4,2216,6
6,2219,4
9,2220,10
11,2220,10
8,2222,7
7,2224,8
9,2224,8
8,2224,9
10,2224,9
10,2225,11
6,2233,4
11,2235,10
8,2237,7
10,2238,9
7,2239,8
9,2239,8
1,2241,0
10,2241,11
11,2241,12
13,2241,12
12,2243,13
0,2244,1
6,2248,4
9,2250,10
11,2250,10
8,2253,9
1,2255,0
7,2255,8
9,2255,8
10,2255,11
12,2255,11
11,2255,12
13,2255,12
0,2259,1
4,2261,6
6,2264,4
9,2265,10
11,2265,10
8,2268,9
10,2268,9
9,2269,8
1,2270,0
10,2270,11
12,2270,11
11,2270,12
13,2270,12
4,2277,6
6,2278,4
11,2281,10
8,2282,7
8,2283,9
10,2283,9
7,2284,8
9,2284,8
1,2286,0
10,2286,11
12,2286,11
11,2286,12
13,2286,12
12,2288,13
4,2291,6
9,2295,10
11,2295,10
8,2297,7
7,2299,8
9,2299,8
10,2299,9
10,2300,11
12,2300,11
11,2300,12
12,2303,13
4,2306,6
6,2308,4
9,2310,10
11,2310,10
8,2313,9
10,2313,9
7,2314,8
9,2314,8
10,2315,11
12,2315,11
4,2321,6
6,2323,4
11,2326,10
8,2327,7
8,2328,9
1,2330,0
7,2330,8
9,2330,8
10,2330,11
12,2330,11
11,2330,12
13,2330,12
0,2334,1
12,2334,13
4,2336,6
6,2339,4
9,2340,10
11,2340,10
7,2344,8
1,2345,0
10,2345,11
12,2345,11
12,2348,13
0,2349,1
6,2353,4
9,2355,10
11,2355,10
8,2357,7
8,2358,9
10,2358,9
9,2359,8
1,2361,0
10,2361,11
12,2361,11
11,2361,12
12,2363,13
4,2366,6
6,2368,4
11,2370,10
8,2372,7
7,2374,8
9,2374,8
8,2374,9
10,2375,11
12,2375,11
11,2375,12
13,2375,12
0,2379,1
12,2379,13
6,2383,4
9,2385,10
8,2388,9
10,2388,9
7,2389,8
9,2389,8
1,2390,0
10,2390,11
12,2390,11
11,2390,12
13,2390,12
12,2393,13
0,2394,1
4,2396,6
9,2401,10
11,2401,10
8,2402,7
8,2403,9
10,2403,9
1,2405,0
7,2405,8
9,2405,8
10,2405,11
12,2405,11
11,2405,12
12,2408,13
0,2410,1
4,2411,6
6,2414,4
11,2415,10
7,2419,8
9,2419,8
8,2419,9
1,2420,0
10,2420,11
12,2420,11
11,2420,12
13,2420,12
12,2423,13
0,2424,1
4,2427,6
6,2428,4
11,2430,10
8,2433,9
10,2433,9
7,2434,8
1,2436,0
10,2436,11
12,2436,11
13,2436,12
12,2438,13
